"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ECB_RS13310",70.1210494889967,-4.05222190211689,0.270260507144002,5.58279075050328e-52,2.02015984657325e-50
"ECB_RS01505",1760.05090908859,-7.20172394763372,0.482049798910577,9.54718385985736e-52,3.4270571183344e-50
"ECB_RS15560",797.610143505065,-5.57761300978852,0.372557830844386,9.90468333398127e-52,3.52716778726777e-50
"ECB_RS21660",412.431980893367,6.57000070680222,0.444737867893284,5.98072631617891e-51,2.11303299060589e-49
"ECB_RS11160",194.478909150078,2.4402956812777,0.164804632952538,1.08127511110757e-50,3.79037611214037e-49
"ECB_RS05120",90.5299539686377,-4.24775922042948,0.287502060207105,1.57333683801044e-50,5.47252898616498e-49
"ECB_RS16100",90.8394573811102,4.33168512788256,0.288821983685886,3.47766337257304e-50,1.20032888867194e-48
"ECB_RS13460",3677.81409250627,-3.86527064570624,0.262186286045125,3.91719238440106e-50,1.34171314723722e-48
"ECB_RS06215",111.260864651575,-7.94221970323575,0.540135823882621,8.15089491242532e-50,2.77068677818579e-48
"ECB_RS05675",401.877833187214,4.3477808372985,0.29382256184801,9.05388591587766e-50,3.05449519583031e-48
"ECB_RS16420",245.237163296127,4.63830323122403,0.31226889913205,1.89828634270688e-49,6.35642598486998e-48
"ECB_RS14140",127.300560562,3.97956764106998,0.270298106585453,4.76803465727166e-49,1.58475344497614e-47
"ECB_RS09050",120.199807397877,-5.83631544793904,0.404516864606807,3.24859279323956e-48,1.0717967546519e-46
"ECB_RS05555",194.634605163111,2.47446305438505,0.171454081057087,3.58750329469687e-48,1.17497279440182e-46
"ECB_RS17005",49.9206715095852,-4.03100763996379,0.280495140126969,5.27369316738423e-48,1.71471458275747e-46
"ECB_RS12490",304.437562518568,3.45712504343141,0.24142296376358,8.09146295209462e-48,2.61197081050709e-46
"ECB_RS04725",706.528874679511,4.11537600648501,0.28770291409177,1.20538296438616e-47,3.86325240085765e-46
"ECB_RS05310",609.549012874371,-5.68459032614185,0.398330782615045,2.5962851174405e-47,8.26207895174152e-46
"ECB_RS08485",224.450317274695,3.65125806891579,0.255662989855418,4.72845225240938e-47,1.49412431384232e-45
"ECB_RS16480",395.745857908317,5.5888673175386,0.389955649990835,4.86515022461796e-47,1.52656846558467e-45
"ECB_RS01515",151.217845763103,-7.16398772490677,0.505140107789303,8.2089224006993e-47,2.55787741749568e-45
"ECB_RS01155",119.565898900338,3.67371232383388,0.255452536451548,9.03413961881247e-47,2.78265409933415e-45
"ECB_RS10070",160.356474586039,-3.197023075747,0.225308249178652,9.05432356814768e-47,2.78265409933415e-45
"ECB_RS14290",502.323744164902,-5.17321396237411,0.365922172868349,1.69718159841456e-46,5.18044478373207e-45
"ECB_RS15600",229.85438674818,-5.65663486995666,0.400618203108743,1.86632213491329e-46,5.65823474280806e-45
"ECB_RS16455",171.242604273558,4.38202459791664,0.306462353308505,4.04130632415302e-46,1.21700278365601e-44
"ECB_RS04720",279.964563420404,4.16797714776105,0.295684885935309,6.72641569858243e-46,2.01209514930263e-44
"ECB_RS18965",764.133035987522,5.23806794688453,0.375522686166827,1.13337945353092e-45,3.36786331655183e-44
"ECB_RS06280",440.052866479101,4.6695931817629,0.336301933988033,1.31627925919778e-45,3.88562173422397e-44
"ECB_RS01520",64.9878102869655,-5.08285870607808,0.363620384234884,1.48792918518811e-45,4.36361977381637e-44
"ECB_RS00875",1164.17714129425,5.49572674131232,0.394944878163269,1.89195587088001e-45,5.51247142379129e-44
"ECB_RS21515",271.463480899297,3.33616689997562,0.238330919006576,2.08055991134738e-45,6.02288536917142e-44
