"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ECB_RS25540",1.62589710720014,0.905459079134002,0.857402157050056,0.114119530022009,0.144453284111145
"ECB_RS02570",35.7057604325119,-0.508115499190199,0.342577309601951,0.114126786755964,0.144453284111145
"ECB_RS01455",6.49347874541582,0.885553383225404,0.710460105175582,0.114564282483908,0.144966140864438
"ECB_RS01895",20.8788347931444,-0.475065507360082,0.313671784092291,0.11499496236522,0.145470086307511
"ECB_RS18915",16.6114284897757,0.574052276638322,0.393539606952395,0.115353889046007,0.1458830045517
"ECB_RS18690",3.68291537863312,0.775624820554063,0.579363069966584,0.115441726872022,0.145952952514726
"ECB_RS16810",40.3192971742705,0.640867339719885,0.449056874932984,0.115504548556924,0.145991242077442
"ECB_RS03065",31.620172730579,0.69945808335926,0.507948058360194,0.115991761099963,0.14656576515222
"ECB_RS11435",27.7513380784674,-0.553960620780686,0.375509664121266,0.116787390884467,0.147529567257489
"ECB_RS20130",25.3383504196808,0.568998596964333,0.387592869403158,0.117000303615843,0.147756927195127
"ECB_RS02555",3.57688114749421,0.793929000083383,0.610952105291085,0.117219033998994,0.147991504094959
"ECB_RS17675",38.4549582721277,0.612994429201979,0.430745341861463,0.117556184764273,0.148375415200363
"ECB_RS08710",79.8727202238041,0.712860459100816,0.526610789015898,0.117671113341304,0.148454129777804
"ECB_RS00995",17.7261682384506,0.586350937723917,0.402284822763228,0.117684720218331,0.148454129777804
"ECB_RS08020",6.30397068488097,-0.748398092824927,0.56770530490234,0.117943179488234,0.148738349174735
"ECB_RS13540",15.8033660806953,0.545032322749186,0.369812232224686,0.118994764197608,0.150022339689426
"ECB_RS11230",7.65492058145019,0.768028113223594,0.577178676251255,0.119108114135781,0.150123064080688
"ECB_RS17810",24.6041858708246,0.6742270797059,0.484044046006218,0.120025237217404,0.151236517662031
"ECB_RS04595",73.2830354301316,0.416258481572213,0.278189206692639,0.120273090102905,0.151506276050459
"ECB_RS14235",75.3449284297687,0.743013457791488,0.566875785501376,0.120378440284087,0.151596424797839
"ECB_RS20785",436.893360023391,-0.668566740629534,0.498272441949914,0.1215874137863,0.153075961183819
"ECB_RS22180",12.5800521125317,0.595791747760654,0.419190197704435,0.12165674479441,0.153120284401829
"ECB_RS11495",11.6115241152801,0.56151602199508,0.384851601138184,0.122095073653799,0.153628882637296
"ECB_RS16835",4.15963011527974,0.789248932021797,0.617853109122762,0.123049459567736,0.154768938342863
"ECB_RS04065",24.5421811081153,0.555452550627422,0.387247827380462,0.123070107423074,0.154768938342863
"ECB_RS01300",17.2395368677081,-0.439667149069476,0.294920042051846,0.123159102768917,0.154837459827439
"ECB_RS05340",4.4858655011391,0.778784341033353,0.606397942067339,0.123268971781947,0.15493217825927
"ECB_RS22045",56.0736951595249,-0.593256072771877,0.424759894381496,0.123362932906275,0.155006855208752
"ECB_RS11245",47.0980013171072,0.566094637464497,0.391546927209651,0.123542091617113,0.155188512062146
"ECB_RS14995",10.1154247834333,0.790250264206715,0.608279020966719,0.123900122483343,0.155594696216837
"ECB_RS14550",19.9738182141054,0.545123831990796,0.379478435619162,0.124474308851661,0.15627202680957
"ECB_RS11490",36.0378909705624,0.446208044795806,0.303806263191641,0.125998533929488,0.158141376710941
"ECB_RS06435",186.952888237233,-0.43633563635008,0.299736057703161,0.126161256985043,0.158301331121893
"ECB_RS16305",31.0635881600237,0.710398720635498,0.537265705701897,0.12682726715353,0.159092521028204
"ECB_RS19280",426.173890115901,-0.477167607409863,0.332359079998752,0.127441394074454,0.159818204363353
"ECB_RS00320",54.1253892387183,-0.546513131044658,0.383567304480106,0.127503253724307,0.15985110350963
"ECB_RS25600",3.07694265059464,0.706834127013819,0.556602602260827,0.128981255150883,0.161658908341344
"ECB_RS14825",6.88838693382976,0.778837328847585,0.612631655650598,0.129438965063907,0.162187276247347
"ECB_RS12795",35.868855118706,0.678864279193129,0.517669423096,0.130261829209788,0.163172760375298
"ECB_RS04455",6.46702360625109,0.641705625193898,0.476637016787786,0.130907443724517,0.16393572425116
"ECB_RS02450",16.3885308131264,0.750526834386056,0.586613825218307,0.131044728269242,0.164061857071453
"ECB_RS09600",82.1289836066916,0.410197643355753,0.283838011258425,0.131796502912933,0.16495701773231
"ECB_RS22050",8.0859669865673,-0.566951699005447,0.408691295524287,0.131950248563838,0.16510339244449
"ECB_RS25590",0.632791610570179,0.746375440577651,1.17941135851134,0.132533395374816,0.165786826051519
"ECB_RS09620",222.420089543043,0.375608687818679,0.258672350927865,0.132856531856147,0.166144720858008
"ECB_RS13925",15.7912603456184,-0.651571524837293,0.483641169145477,0.133221597875397,0.16655483690914
"ECB_RS09445",283.220234873332,-0.463445868540412,0.330597707309447,0.133316233673854,0.16662672437175
"ECB_RS20005",7.82149168284052,0.61605514027721,0.467406093207062,0.135912684156903,0.16982462094459
"ECB_RS07145",2.05189812331451,0.808679560989943,0.741192992860419,0.136321443427355,0.170287950071978
"ECB_RS14170",19.9351284014336,-0.476202150549938,0.335475395075419,0.137663492934783,0.171882745521607
"ECB_RS14610",5.70730499045222,0.848602499378024,0.766950960109126,0.13767474646861,0.171882745521607
"ECB_RS25365",1.47150120523607,0.885304931140784,0.969136404248266,0.138231651887668,0.17253002003337
"ECB_RS01355",77.74634040291,0.671576483471916,0.521393023277285,0.13865959683173,0.172977456209151
"ECB_RS12430",37.307780269243,0.507456007824976,0.363482714902079,0.138667240914713,0.172977456209151
"ECB_RS09175",20.693642182346,0.618797653612524,0.460316795761831,0.138711101261096,0.172984077642729
"ECB_RS15515",49.2715387056498,-0.500377074263344,0.363686228043425,0.139362351374376,0.173747949601785
"ECB_RS02970",13.1823328872174,0.493503456348455,0.353620843834221,0.139646443502969,0.173970230618192
"ECB_RS24700",1.72618370666395,0.804288616828488,0.729538219746303,0.139651753879338,0.173970230618192
"ECB_RS02595",3.14959087960692,0.756516039134685,0.621579692489774,0.139656958031364,0.173970230618192
"ECB_RS10740",39.1866139884839,-0.510264239893102,0.375361491065369,0.139927980782843,0.174259464272167
