"","pre_lac25_01","pre_lac01_02","pre_lac25_03","pre_lac01_04","pre_lac01_05","pre_lac25_06","pre_lac25_07","pre_lac25_08","pre_lac50_09","pre_lac50_10","pre_lac50_11","pre_lac50_12","pre_lac50_13","pre_lac50_14","pre_lac50_15","pre_lac50_16","pre_lac01_17","pre_lac25_18","pre_lac25_19","pre_lac01_20","pre_lac01_21","pre_lac01_22","pre_lac25_23"
"ECB_RS08540",6.4793115484715,116.468426037391,10.7992893889999,155.515786720456,106.120801402661,3.47168277436359,0.761492433069165,6.38967171903061,19.2682670243935,12.2924427560982,10.0663395582303,25.0883917303126,20.5536098732584,15.9278740277995,19.5931406504291,17.310846196896,135.542627340142,8.92995657714285,4.97727697744436,77.6372506114535,146.673264528716,89.1724240243161,9.05137508382263
"ECB_RS08545",3.98726864521323,17.0820358188174,3.17626158499996,15.5515786720456,16.9793282244258,4.1660193292363,9.13790919682998,7.66760606283674,14.772338052035,10.1231881520809,18.5840114921176,7.16811192294645,3.24530682209343,9.8601124933997,9.79657032521457,5.50799651719419,0,9.56781061836734,10.7841001177961,13.5413809206023,8.00035988338452,13.5451783328075,2.46855684104254
"ECB_RS08550",43.8599550973456,13.976211124487,48.2791760919994,17.1067365392502,16.9793282244258,47.2148857313448,61.6808870786024,67.0915530498214,50.0974942634231,30.3695644562426,31.7476862990342,15.530909166384,25.9624545767475,46.2666816997986,34.287996138251,32.2611224578517,26.0658898731043,37.6333884322449,32.3523003533883,39.7213840337669,29.3346529057433,38.378005276288,42.7883185780706
"ECB_RS08555",21.9299775486728,12.4232987773218,29.2216065819997,87.0888405634556,12.7344961683193,18.0527504266907,24.3677578582133,29.3924899075408,70.6503124227762,101.231881520809,70.4643769076124,126.636643972054,115.749276654666,53.8513836177984,99.5984649730148,98.357080664182,62.5581356954503,63.1475500812244,78.8068854762023,36.1103491216063,77.3368122060504,41.7642998594898,120.959285211084
"ECB_RS08560",99.6817161303308,3.10582469433044,57.8079608469993,3.11031573440913,0,111.093848779635,162.959380676801,125.237565693,30.1869516715498,22.4156309081791,32.5220201112057,16.725594486875,15.1447651697694,27.3049269047992,12.2457129065182,12.5897063250153,15.6395339238626,28.703431855102,37.3295773308327,11.735863464522,5.33357325558968,19.189002638144,28.7998298121629
"ECB_RS08565",116.129199291835,41.9286333734609,119.427435595999,40.4341045473187,33.9586564488516,115.954204663744,103.562970897406,75.3981262845612,178.55260775938,114.247409144913,196.680788291578,65.7076926270091,47.5978333907037,189.617547949994,109.395035298229,126.683919895466,31.2790678477251,62.5096960399999,45.6250389599066,185.065539248232,58.6693058114865,162.54213999369,35.382648054943
"ECB_RS08570",351.378049359416,225.172290338957,237.584366557997,49.7650517505461,135.834625795406,345.085267771741,789.667653092724,633.216467355934,167.633923112223,252.356618934016,193.583453042891,298.671330122769,323.448913268646,135.007694140396,262.874637059924,214.02500752526,36.492245822346,498.164006196326,634.602814624156,23.4717269290441,34.6682261613329,24.8328269434804,768.544029844576
"ECB_RS08575",64.793115484715,21.7407728603131,61.6194747489993,73.0924197586145,42.4483205610645,63.1846264934173,88.3331222360231,73.481224768852,84.7803749073314,80.985505216647,68.1413754710977,91.9907696778128,89.7868220779183,69.7792576455979,72.6578965786748,71.6039547235245,57.3449577208294,137.138618863265,137.704663042627,48.7489713141685,69.3364523226659,64.3395970808357,184.318910797843
"ECB_RS08580",51.834492387772,118.021338384557,47.6439237749995,255.045890221549,118.855297570981,52.7695781703265,601.57902212464,1003.17845988781,2244.11083277436,1978.36019886381,1696.5653824679,3122.90742776367,5918.35787455773,1300.77637893696,2587.11094671708,4020.05060090644,224.166652908697,883.427847095917,953.148541180594,79.4427680675338,157.340411039896,100.460072634989,1328.08358048088
"ECB_RS08585",12.4602145162914,4.65873704149566,10.7992893889999,15.5515786720456,0,11.8037214328362,30.4596973227666,26.8366212199286,75.7885169626145,56.4006197044506,51.8803654154949,46.5927274991519,23.7989166953519,56.1267941931983,46.5337090447692,49.5719686547477,5.21317797462086,48.4769071330612,32.3523003533883,55.9710411384897,16.000719766769,48.5368890258936,38.6740571763331
"ECB_RS08590",38.3774607101774,515.566899258853,34.3036251179996,1426.07976422659,755.580105986948,50.6865685057084,60.157902212464,31.9483585951531,269.113462774029,499.651643791992,427.432264318704,555.52867402835,1083.93247857921,577.954286151583,508.605276050723,897.016575657339,1855.89135896502,126.932954203673,129.409201413553,859.426309094229,2314.77079292592,992.18431287815,139.062035378729
"ECB_RS08595",248.705881745175,15.5291234716522,174.059134857998,13.9964208048411,8.4896641122129,249.266823199306,438.619641447839,461.973265285913,59.7316277756199,59.2929591764737,54.9777006641811,60.9289513450448,41.1072197465168,50.8175028505985,42.4518047425965,50.3588253000612,10.4263559492417,209.216125521632,206.556994563941,27.9855205692449,29.3346529057433,19.189002638144,251.792797786339
"ECB_RS08600",33.8917834843125,21.7407728603131,29.8568588989997,18.6618944064548,21.2241602805322,29.1621353046541,39.5976065195966,37.0600959703776,35.3251562113881,26.7541401162137,38.7166906085783,32.256503653259,15.1447651697694,30.3388076719991,32.6552344173819,21.2451294234633,26.0658898731043,28.703431855102,15.7613770952405,30.6937967533653,24.0010796501536,28.2191215266823,24.6855684104254
"ECB_RS08605",7.47612870977481,21.7407728603131,7.62302780399991,15.5515786720456,12.7344961683193,11.1093848779635,14.4683562283141,7.66760606283674,113.682775443922,158.355586093265,78.2077150293281,115.884476087634,152.529420638391,91.0164230159973,93.0674180895384,140.847339511109,36.492245822346,59.3204258338775,63.0455083809619,47.8462125861283,13.3339331389742,29.3478863877496,35.382648054943
"ECB_RS08610",415.672756263479,1038.89836025353,448.488135801995,804.01661734476,865.945739445716,313.840122802468,132.499683354035,167.409399038602,466.934337557803,599.437355576789,370.90589603018,821.94350049786,1038.4981830699,317.04054017239,573.915744885487,663.320151999243,797.616230116991,137.138618863265,137.704663042627,353.881421391741,517.356605792199,405.226585123158,157.987637826722
"ECB_RS08615",101.675350452937,90.0689161355827,127.685715716999,110.416208571524,55.1828167293838,95.818444572435,85.2871525037465,145.045548021995,251.772022452075,397.696677403177,279.534506193935,488.62629608085,600.381762087285,186.583667182794,346.961865684683,271.465542633142,156.395339238626,210.491833604081,261.307041315829,62.2903522347708,66.669665694871,76.7560105525759,309.392457410664
"ECB_RS08620",12.958623096943,23.2936852074783,13.9755509739998,38.8789466801141,38.203488504958,19.4414235364361,16.7528335275216,24.2807525323163,70.6503124227762,53.5082802324275,43.3626934816076,35.8405596147322,32.4530682209343,66.745376878398,38.3699004404237,40.9165455562997,20.8527118984834,22.9627454840816,19.9091079097774,60.4848347786905,53.3357325558968,57.5670079144319,24.6855684104254
"ECB_RS08625",7.47612870977481,23.2936852074783,8.2582801209999,97.9749456338875,12.7344961683193,7.63770210359989,6.85343189762249,15.9741792975765,86.064926042291,48.4466861563871,65.818374034583,33.4511889737501,38.9436818651212,74.3300787963978,57.9630410908529,58.2273917531957,62.5581356954503,34.4441182261224,17.4204694210553,88.4703553479353,77.3368122060504,98.2025429128545,30.4455343728579
"ECB_RS08630",0.996817161303308,4.65873704149566,2.54100926799997,7.77578933602282,8.4896641122129,5.55469243898174,6.09193946455332,1.91690151570918,3.8536534048787,7.23084868005777,6.19467049737252,5.97342660245537,5.40884470348906,6.06776153439982,8.16380860434548,3.14742658125382,15.6395339238626,14.6706429481632,9.95455395488871,0,10.6671465111794,4.51505944426917,10.6970796445177
"ECB_RS08635",1.49522574195496,0,2.54100926799997,0,8.4896641122129,4.1660193292363,16.7528335275216,1.91690151570918,2.56910226991913,4.33850920803466,3.87166906085783,3.58405596147322,4.32707576279125,5.30929134259984,4.89828516260729,2.36056993594037,5.21317797462086,12.7570808244898,21.5682002355922,2.70827618412047,5.33357325558968,0,9.87422736417014
"ECB_RS08640",426.637745037816,295.053345961392,456.111163605995,723.148408250122,263.1795874786,440.209375789303,271.852798605692,243.446492495066,940.291430790403,1235.02895455387,919.134235047648,1569.81651112527,2097.54997601306,630.288729385781,1311.92404271832,1268.41291224529,651.647246827607,569.603658813469,705.943784634191,278.049688236368,629.361644159583,330.728104292717,690.373063211562
"ECB_RS08645",25.4188376132344,332.323242293357,22.2338310949997,236.383995815094,335.34173243241,23.6074428656724,20.5602956928675,8.94554040664286,64.8698323154581,60.0160440444795,59.6237035372105,63.318321986027,87.6232841965227,82.6732509061975,45.7173281843347,75.5382379500917,255.445720756422,30.6169939787755,29.8636618646661,145.344155214465,229.343649990356,156.898315688354,34.5597957745955
"ECB_RS08650",3.48886006456158,4.65873704149566,3.81151390199996,6.22063146881826,12.7344961683193,5.55469243898174,6.09193946455332,2.55586868761224,28.9024005365903,15.9078670961271,15.4866762434313,10.7521678844197,5.40884470348906,24.2710461375993,22.8586640921673,19.6714161328364,5.21317797462086,3.18927020612245,6.63636930325914,25.2772443851244,16.000719766769,20.3177674992113,4.11426140173756
